4e-08,6e-08,0
3e-08,3e-08,3
3e-08,5e-08,0
2e-08,7e-08,4
2e-08,9e-08,6
1e-08,1e-07,8
1e-08,1.2e-07,12
1e-08,1.4e-07,10
1e-08,1.6e-07,19
1e-08,1.8e-07,16
2e-08,2e-07,35
1e-08,2.2e-07,28
1e-08,2.3e-07,48
1e-08,2.5e-07,36
1e-08,2.7e-07,61
1e-08,2.9e-07,50
1e-08,3.1e-07,70
1e-08,3.3e-07,59
1e-08,3.5e-07,88
1e-08,3.7e-07,78
1e-08,3.9e-07,104
1e-08,4e-07,100
2e-08,4.2e-07,128
2e-08,4.4e-07,125
2e-08,4.6e-07,159
1e-08,4.8e-07,147
2e-08,5e-07,191
2e-08,5.2e-07,176
1e-08,5.4e-07,216
2e-08,7.7e-07,193
2e-08,5.8e-07,253
2e-08,6e-07,219
1e-08,6.5e-07,279
1e-08,6.4e-07,240
2e-08,6.6e-07,307
2e-08,6.8e-07,277
2e-08,7e-07,330
2e-08,7.3e-07,304
2e-08,7.4e-07,380
2e-08,7.6e-07,331
2e-08,7.8e-07,426
2e-08,8.1e-07,374
2e-08,8.2e-07,460
2e-08,8.4e-07,416
2e-08,8.7e-07,509
2e-08,9e-07,459
2e-08,9.1e-07,532
2e-08,9.3e-07,487
2e-08,9.5e-07,570
2e-08,9.7e-07,518
2e-08,9.9e-07,607
2e-08,1.02e-06,571
2e-08,1.04e-06,640
2e-08,1.07e-06,603
2e-08,1.08e-06,687
2e-08,1.11e-06,638
2e-08,1.12e-06,737
2e-08,1.14e-06,687
2e-08,1.17e-06,777
2e-08,1.18e-06,729
2e-08,1.21e-06,807
2e-08,1.23e-06,785
2e-08,1.25e-06,858
2e-08,1.28e-06,842
2e-08,1.29e-06,897
2e-08,1.32e-06,876
2e-08,1.34e-06,942
2e-08,1.35e-06,911
2e-08,1.38e-06,976
2e-08,1.41e-06,941
2e-08,1.44e-06,1010
2e-08,1.44e-06,985
2e-08,1.47e-06,1057
2e-08,1.48e-06,1021
2e-08,1.51e-06,1100
2e-08,1.55e-06,1044
2e-08,1.56e-06,1137
2e-08,1.59e-06,1066
2e-08,1.6e-06,1179
2e-08,1.61e-06,1114
2e-08,1.66e-06,1219
2e-08,1.67e-06,1165
2e-08,1.9e-06,1265
3e-08,1.87e-06,1218
2e-08,1.89e-06,1308
2e-08,1.89e-06,1258
2e-08,2.02e-06,1356
2e-08,1.8e-06,1299
2e-08,1.83e-06,1394
2e-08,1.85e-06,1331
2e-08,1.85e-06,1442
2e-08,1.89e-06,1377
2e-08,1.91e-06,1496
2e-08,1.93e-06,1413
2e-08,1.97e-06,1544
1e-08,1.96e-06,1436
2e-08,2e-06,1589
2e-08,2.01e-06,1476
2e-08,2.04e-06,1613
2e-08,2.06e-06,1523
2e-08,2.08e-06,1655
2e-08,2.1e-06,1571
2e-08,2.13e-06,1696
2e-08,2.47e-06,1619
2e-08,2.35e-06,1737
2e-08,3.27e-06,1665
4e-08,4.98e-06,1765
3e-08,2.44e-06,1704
2e-08,2.45e-06,1784
2e-08,2.46e-06,1739
2e-08,2.49e-06,1822
2e-08,2.52e-06,1784
3e-08,2.53e-06,1870
2e-08,2.54e-06,1825
3e-08,2.58e-06,1905
2e-08,2.61e-06,1863
2e-08,2.64e-06,1936
2e-08,2.89e-06,1896
3e-08,2.72e-06,1984
2e-08,2.76e-06,1923
2e-08,2.81e-06,2009
3e-08,2.85e-06,1961
3e-08,5.27e-06,2053
5e-08,4.52e-06,2001
2e-08,3.61e-06,2084
2e-08,2.65e-06,2034
2e-08,2.64e-06,2126
3e-08,2.67e-06,2089
2e-08,2.7e-06,2175
2e-08,2.7e-06,2140
2e-08,2.73e-06,2231
2e-08,2.74e-06,2181
2e-08,2.79e-06,2267
2e-08,2.77e-06,2214
2e-08,2.82e-06,2318
2e-08,2.84e-06,2253
2e-08,2.87e-06,2365
2e-08,2.88e-06,2302
2e-08,2.93e-06,2404
2e-08,2.93e-06,2343
2e-08,2.94e-06,2430
2e-08,3.04e-06,2370
2e-08,2.99e-06,2457
2e-08,3.05e-06,2411
2e-08,3.06e-06,2492
2e-08,3.23e-06,2442
2e-08,3.29e-06,2520
2e-08,3.11e-06,2472
2e-08,3.15e-06,2555
2e-08,3.15e-06,2500
2e-08,3.2e-06,2595
2e-08,3.2e-06,2555
1e-08,6.93e-06,2622
5e-08,7.29e-06,2600
3e-08,6.12e-06,2664
4e-08,4.87e-06,2633
3e-08,3.34e-06,2704
2e-08,3.35e-06,2668
2e-08,3.76e-06,2758
2e-08,3.4e-06,2700
2e-08,3.4e-06,2812
2e-08,3.43e-06,2738
2e-08,3.44e-06,2845
2e-08,3.48e-06,2773
2e-08,3.48e-06,2886
2e-08,3.53e-06,2833
2e-08,3.56e-06,2935
3e-08,3.57e-06,2895
3e-08,3.6e-06,2995
2e-08,3.63e-06,2935
2e-08,3.63e-06,3037
2e-08,3.67e-06,2991
2e-08,3.7e-06,3072
2e-08,3.72e-06,3045
2e-08,3.75e-06,3124
3e-08,3.77e-06,3110
3e-08,3.79e-06,3193
3e-08,3.9e-06,3181
2e-08,3.87e-06,3256
3e-08,3.86e-06,3259
3e-08,4.2e-06,3319
3e-08,3.93e-06,3334
3e-08,3.98e-06,3389
3e-08,4e-06,3404
3e-08,4.05e-06,3446
3e-08,4.04e-06,3494
2e-08,4.08e-06,3508
3e-08,4.11e-06,3569
3e-08,4.14e-06,3582
3e-08,4.2e-06,3645
4e-08,4.24e-06,3690
3e-08,4.24e-06,3731
4e-08,4.27e-06,3793
4e-08,4.32e-06,3836
3e-08,4.37e-06,3865
4e-08,4.43e-06,3932
4e-08,4.42e-06,3979
4e-08,4.49e-06,4062
4e-08,5.9e-06,4084
4e-08,4.92e-06,4187
4e-08,4.88e-06,4204
4e-08,4.68e-06,4319
4e-08,4.71e-06,4336
4e-08,4.79e-06,4420
4e-08,4.81e-06,4485
4e-08,4.83e-06,4578
4e-08,4.9e-06,4625
4e-08,4.91e-06,4767
4e-08,5e-06,4771
4e-08,5.04e-06,4936
4e-08,5.09e-06,4942
5e-08,5.15e-06,5125
4e-08,5.16e-06,5119
4e-08,5.28e-06,5322
4e-08,5.37e-06,5322
4e-08,5.38e-06,5510
5e-08,5.42e-06,5538
4e-08,5.51e-06,5716
5e-08,5.57e-06,5797
5e-08,5.65e-06,5970
5e-08,5.98e-06,6008
4e-08,5.81e-06,6221
5e-08,5.77e-06,6241
4e-08,5.88e-06,6456
5e-08,5.96e-06,6587
5e-08,6.05e-06,6705
5e-08,6.09e-06,6817
5e-08,6.06e-06,7079
5e-08,6.26e-06,7122
5e-08,6.53e-06,7431
5e-08,6.41e-06,7477
5e-08,6.49e-06,7719
5e-08,6.85e-06,7748
5e-08,7.25e-06,8027
5e-08,6.62e-06,8130
5e-08,6.71e-06,8430
5e-08,6.74e-06,8568
5e-08,6.88e-06,8795
5e-08,6.92e-06,8984
6e-08,7.02e-06,9413
5e-08,7.11e-06,9369
5e-08,9.69e-06,9824
6e-08,8.24e-06,9821
5e-08,7.27e-06,10252
6e-08,7.37e-06,10378
5e-08,7.41e-06,10728
6e-08,7.57e-06,10972
5e-08,7.61e-06,11107
6e-08,7.76e-06,11590
6e-08,7.8e-06,11723
5e-08,7.87e-06,12038
5e-08,8.88e-06,12163
5e-08,8.04e-06,12514
6e-08,8.2e-06,12766
6e-08,8.24e-06,13124
7e-08,8.37e-06,13613
6e-08,8.47e-06,13639
1e-07,9.08e-06,14345
6e-08,8.51e-06,14393
6e-08,8.61e-06,15052
6e-08,8.65e-06,15104
7e-08,9.14e-06,16015
8e-08,9.65e-06,16146
6e-08,8.93e-06,16644
6e-08,9.07e-06,16834
6e-08,9.21e-06,17290
7e-08,9.22e-06,17711
7e-08,9.33e-06,18099
6e-08,9.36e-06,18348
6e-08,9.47e-06,18815
7e-08,1.047e-05,19144
6e-08,9.62e-06,19506
7e-08,9.71e-06,20005
7e-08,9.72e-06,20421
7e-08,9.97e-06,20755
8e-08,9.99e-06,21503
7e-08,1.267e-05,21723
7e-08,1.055e-05,22248
7e-08,1.022e-05,22564
8e-08,1.035e-05,23321
6e-08,1.037e-05,23234
7e-08,1.049e-05,24294
7e-08,1.072e-05,24128
6e-08,1.068e-05,24942
7e-08,1.071e-05,24895
6e-08,1.15e-05,25698
7e-08,1.115e-05,25706
6e-08,1.112e-05,26394
6e-08,1.121e-05,26397
6e-08,1.142e-05,27039
6e-08,1.132e-05,26961
6e-08,1.156e-05,27692
6e-08,1.14e-05,27589
7e-08,1.2e-05,28462
7e-08,1.233e-05,28392
6e-08,1.173e-05,29141
6e-08,1.186e-05,29019
6e-08,1.188e-05,29690
7e-08,1.207e-05,29781
6e-08,1.218e-05,30283
6e-08,1.218e-05,30420
6e-08,1.214e-05,30940
7e-08,1.238e-05,31204
6e-08,1.241e-05,31625
6e-08,1.269e-05,31801
7e-08,1.266e-05,32402
6e-08,1.269e-05,32530
6e-08,1.273e-05,33001
6e-08,1.292e-05,33095
6e-08,1.383e-05,33569
6e-08,1.31e-05,33704
6e-08,1.318e-05,34193
6e-08,1.325e-05,34355
6e-08,1.324e-05,34801
6e-08,1.326e-05,34919
5e-08,1.341e-05,35287
5e-08,1.358e-05,35380
6e-08,1.367e-05,35965
1e-07,1.37e-05,35960
6e-08,1.37e-05,36624
6e-08,1.409e-05,36474
6e-08,1.397e-05,37317
6e-08,1.452e-05,37106
6e-08,1.489e-05,37898
6e-08,1.416e-05,37845
7e-08,1.43e-05,38727
6e-08,1.453e-05,38448
7e-08,1.465e-05,39481
6e-08,1.463e-05,39127
6e-08,1.558e-05,40103
1e-07,2.248e-05,39906
9e-08,2.513e-05,40695
2.1e-07,5.719e-05,40500
1.2e-07,2.897e-05,41399
1.4e-07,2.249e-05,41542
9e-08,1.871e-05,42060
7e-08,1.765e-05,42215
7e-08,1.579e-05,42733
7e-08,1.595e-05,42951
7e-08,1.58e-05,43322
6e-08,1.57e-05,43672
6e-08,1.885e-05,44012
8e-08,1.743e-05,44425
7e-08,2.1e-05,44631
7e-08,1.598e-05,45145
7e-08,1.621e-05,45374
6e-08,1.625e-05,45711
6e-08,1.688e-05,46000
1e-07,1.718e-05,46342
6e-08,1.693e-05,46582
7e-08,2.846e-05,47104
1.2e-07,2.42e-05,47339
8e-08,1.962e-05,47639
6e-08,1.701e-05,47917
7e-08,1.706e-05,48402
6e-08,1.684e-05,48548
8e-08,1.731e-05,49311
6e-08,1.702e-05,49134
6e-08,1.734e-05,49829
6e-08,1.735e-05,49811
5e-08,1.753e-05,50291
6e-08,1.769e-05,50329
6e-08,1.76e-05,50874
6e-08,1.775e-05,50898
7e-08,1.756e-05,51629
7e-08,1.893e-05,51630
6e-08,1.817e-05,52168
6e-08,1.825e-05,52216
6e-08,1.85e-05,52729
6e-08,1.816e-05,52767
6e-08,1.821e-05,53334
6e-08,1.889e-05,53407
7e-08,1.873e-05,54109
6e-08,1.866e-05,54113
7e-08,1.891e-05,54905
6e-08,1.911e-05,54779
6e-08,1.914e-05,55589
7e-08,1.964e-05,55576
7e-08,1.926e-05,56380
7e-08,1.93e-05,56491
6e-08,1.938e-05,57050
8e-08,1.953e-05,57559
9e-08,2.017e-05,58269
8e-08,1.986e-05,58796
9e-08,2.35e-05,59714
9e-08,1.995e-05,60169
9e-08,2.056e-05,61035
1e-07,2.063e-05,61687
9e-08,2.059e-05,62290
1e-07,2.081e-05,63189
1e-07,2.056e-05,63877
1e-07,2.147e-05,64749
1e-07,2.168e-05,65544
1.1e-07,2.148e-05,66672
1.2e-07,2.145e-05,67491
1.7e-07,2.155e-05,69924
1.8e-07,2.201e-05,70994
2.4e-07,2.205e-05,74766
3.2e-07,2.313e-05,77531
4.4e-07,2.323e-05,84083
